input_viscosity,SL_2nd_flow,SL_3rd_flow,CDL_1st_temp,CDL_2nd_temp,TOP_temp,Luwa_amp,dilute_ratio
0.20126296349347655,-0.37608157781996226,-0.6036296872359935,0.9494553582804416,-0.10922613399348093,1.0647658690675406,0.7462303703384071,-1.3208544216653817
0.2078240095258851,-0.38508999666437416,-0.6036296872359935,0.9527089866745061,-0.12218399880212588,1.0692801266318004,0.8896647288252224,-1.3215696834005837
0.214385049747939,-0.442350974276326,-0.6036296872359935,0.9559626172091764,-0.10756133300628043,1.07379438118374,0.9982624217885021,-1.3193610729740106
0.2209460943277602,-0.4094220839109646,-0.6036296872359935,0.9592162477438497,-0.09293867393696179,1.0783086387479783,1.1583381549244143,-1.3256748162602636
0.22750713890758653,-0.38444948539398205,-0.6036296872359935,0.9624698761379203,-0.07831600814109721,1.0828228917937472,1.334184075278349,-1.317864125196532
0.23406817912964048,-0.39715616553417465,-0.6036296872359935,0.9657235045319817,-0.08904862252898295,1.0873371508641991,1.5345191307704669,-1.3213266267185353
0.24062922516204382,-0.4247171666785556,-0.6036296872359935,0.968977137207258,-0.22915655484480552,1.0918514039099252,1.688315742854542,-1.3232097562054574
0.24719026683667997,-0.4126231610689637,-0.6036296872359935,0.9722307656013255,-0.2676489893053891,1.0963656614742063,1.832704762589642,-1.3216305837779487
0.2537513099639189,-0.40965983475601636,-0.6036296872359935,0.975484393995393,-0.09194137542923453,1.1008799160261247,1.877246059248089,-1.3158576191811677
0.2603123559963326,-0.4895654926232242,-0.6036296872359935,0.9787380266706692,0.0793131546101619,1.1053941735903843,2.0220622236199217,-1.3280079100772157
0.2668733947658044,-0.3950203286379555,-0.6036296872359935,0.9819916550647367,0.01887300938325269,1.1099084281423026,2.1095337363876485,-1.3251495751258604
0.2734344407982078,-0.3362119074802341,-0.6036296872359935,0.9852452834588042,0.011448324025155495,1.1144226857065624,2.2609807048150543,-1.3261574345413518
0.2799954831991453,-0.32993009700373543,-0.6036296872359935,0.9884989139934746,0.16548067932306695,1.1189369387523311,1.1176512828852678,-1.3255893151493008
0.28655652560008804,-0.4564202118188331,-0.6036296872359935,0.991752544528148,0.19980094413505184,1.1234511978227617,-0.35706446291757465,-1.3257389387736518
0.2931175716324914,-0.490341874198167,-0.6036296872359935,0.9950061729222125,-0.00587946428052252,1.127965450868509,-0.6628106300997733,-1.3246435548498898
0.2996786111282542,-0.4955066814994747,-0.6036296872359935,0.99825980131628,-0.2251851928983839,1.1324797084327476,-0.603577470147811,-1.3260060331129957
0.3062396564343665,-0.4955066814994747,-0.6036296872359935,1.0015134339915561,-0.5720616540178932,1.1369939629847086,-0.5981185126819573,-1.3343513069107342
0.3128007002878966,-0.45921767357738635,-0.6036296872359935,1.0047670623856237,-0.8372854979838854,1.1415082205489469,-0.5579315248278054,-1.3232073871348813
0.3193617412362468,-0.39320113983419636,-0.6036296872359935,1.0073452295637397,-0.7765762167581576,1.1460224751008865,-0.5014870339802726,-1.3273729377292587
0.3259227872686553,-0.44126285975914326,-0.6036296872359935,1.0067078282894908,-0.7001371401176889,1.1505367311589756,-0.44514435236829974,-1.3216020404951618
0.33248382821701583,-0.4409464994755964,-0.6036296872359935,1.0056533666879721,-0.6236980567506646,1.1550509872170645,-0.3779058727630809,-1.3311498530265573
0.3390448720705356,-0.361918186623577,-0.6036296872359935,1.004598883680416,-0.5531576601172769,1.1595652432751535,-0.31285546910838297,-1.337998671000065
0.34560591737664786,-0.38221698613092664,-0.6036296872359935,1.0035444220789003,-0.5558709082997073,1.1640794978270717,-0.2493218894636024,-1.3521722175832969
0.35216695687241073,-0.4139933270223865,-0.6036296872359935,1.0024899519149642,-0.5804801535307572,1.1685937553913528,-0.16976108866094233,-1.378624158527317
0.35872800290481927,-0.4068573276781759,-0.6036296872359935,1.0014354774698284,-0.5943793250435057,1.1731080099432283,-0.09661775396698798,-1.3947488240709687
0.3652890453057516,-0.3938526643375453,-0.6036296872359935,1.0003810158683095,-0.5655546920790148,1.1776222675075307,-0.0068070449038042675,-1.4278985074838781
0.37166135086809804,-0.38160290594345675,-0.6036296872359935,0.9993265371419622,-0.5322923925307386,1.182136522059449,0.06996670534600774,-1.434588425234395
0.3768932991885137,-0.3693531496624921,-0.6036296872359935,0.9982720712592378,-0.49903009970900836,1.186650778117538,0.18101754814913928,-1.455574510383004
0.38193385679345326,-0.35710339253627665,-0.6036296872359935,0.9972176075171131,-0.4657678001607322,1.1911650341756699,0.27085979256396736,-1.4855338487003438
0.3869744136721069,-0.3448536349874329,-0.6036296872359935,0.9961631266501599,-0.4325055006124656,1.195679290233716,0.3970630699534622,-1.4987179120912184
0.3920149712770361,-0.3326038791290906,-0.6036296872359935,0.995108665048641,-0.3812043289604662,1.2001935462918265,0.42629428902117195,-1.5007712726760232
0.3970555281556794,-0.3264585386646365,-0.6036296872359935,0.9940541927441081,-0.2378895609373619,1.2047078008437446,0.658914156860099,-1.5006107972252005
0.4020960857606138,-0.32645852133693287,-0.6036296872359935,0.9929997204395692,-0.08165798696783937,1.209462632167437,0.639419862107341,-1.5106840540988666
0.40713664336555333,-0.32645852133693287,-0.6036296872359935,0.9919452588380595,-0.02043578611207111,1.2155776045631297,0.8499162595666574,-1.504346925464576
0.41217720024419663,-0.32645852133693287,-0.6036296872359935,0.9908907779711033,-0.07091474463068644,1.2219059237680994,1.0407664955326468,-1.5139636329450232
0.41721775784914134,-0.32645852133693287,-0.6036296872359935,0.9898363142289816,-0.12157302625025801,1.2282342444791756,1.047840674382972,-1.5114955057191315
0.4222583147277846,-0.33599483999299906,-0.6036296872359935,0.9887818462056543,-0.1722313213229406,1.2345625651902734,0.6000906778469323,-1.5168108778208569
0.427298872332719,-0.3908456992670474,-0.6036296872359935,0.9877273696199067,-0.2735459809484052,1.2408908843952218,-0.980229708220067,-1.5226796451630624
0.43233942993765856,-0.3855491439634354,-0.6036296872359935,0.9867389670622825,-0.4307594967115957,1.247219205106298,-1.128558468045323,-1.52985235036564
0.4373799868163018,-0.4006429215346388,-0.6036296872359935,0.9871038501635283,-0.5928761428771947,1.2535475258174171,-1.2381759083917165,-1.5295230699361162
0.4424205444212414,-0.41573670121897816,-0.6036296872359935,0.9880038821602573,-0.7983122228109909,1.2598758450223226,-1.2071448553362398,-1.5321189296341622
0.44746110202618095,-0.43083048090331144,-0.6036296872359935,0.9889039141569891,-1.001882209743738,1.2662041657334417,-1.1965313883784718,-1.5329062128781996
0.4525016589048242,-0.4459208199824859,-0.6036296872359935,0.9898039418725063,-0.8832812377209576,1.2725324849383688,-1.175836355754135,-1.5414430480131454
0.45754221650976373,-0.44528160575387726,-0.6036296872359935,0.9907039738692351,-0.6212022443024573,1.2788608056494664,-1.1485342696990644,-1.544410653205225
0.46258277338840187,-0.4298196010195184,-0.6036296872359935,0.9916040037253582,-0.4619573776536677,1.2851891263605641,-1.1204901760649182,-1.5408856865695706
0.4676233309933414,-0.4144874065433597,-0.6036296872359935,0.9925040335814812,-0.6466794297549201,1.2915174455654912,-1.084556469181154,-1.5501878339002153
0.472663888598281,-0.40145268133257883,-0.6036296872359935,0.9934040655782161,-0.8590906193397042,1.297845767782781,-1.0542521732794716,-1.5544877491715843
0.4777044454769294,-0.38926176992307354,-0.6036296872359935,0.9943040932937363,-1.068388721146904,1.3041740869876866,-1.0111585983322933,-1.6104711217605372
0.4827450030818638,-0.377070859358813,-0.6036296872359935,0.9952041252904652,-1.1466015083483638,1.3105024076987843,-0.9670610128093848,-1.6631593025983133
0.4877855599605071,-0.3648799471040509,-0.6036296872359935,0.996104157287194,-1.1555701858526553,1.3168307284099035,-0.9272221218845381,-1.6636182431216118
0.49282611756544664,-0.352689036117174,-0.6036296872359935,0.9970041850027112,-1.1645388633569371,1.3231590476148303,-0.8927463721317387,-1.6719063888948063
0.4978666751703862,-0.3404981247076627,-0.6036296872359935,0.9979042169994431,-1.1735075408612285,1.329487368325928,-0.8473773695349204,-1.6723988274677684
0.5029072327753206,-0.33341160102039036,-0.6036296872359935,0.9988042489961719,-1.1824762183655009,1.335815687530855,-0.7874904688134486,-1.661565372166525
0.507947789653969,-0.3874849202993112,-0.6036296872359935,0.9997042788522981,-1.1914448958697827,1.3421440082419314,-0.7371306300178455,-1.6706447348052975
0.5129883472589034,-0.45941989798718336,-0.6036296872359935,1.000604308708427,-1.2004135733740455,1.3484723289530718,-0.6845058169223991,-1.664539147866385
0.518028904863843,-0.4955065826047997,-0.6036296872359935,1.001504338564547,-1.2066424799085982,1.3548006481579988,-0.6259809472291841,-1.6717438301303789
0.5230694617424863,-0.4955066814994747,-0.6036296872359935,1.002404370561276,-1.2042200877554776,1.3611289688690964,-0.5674536363703797,-1.6750360751171731
0.5281100193474259,-0.4955066814994747,-0.6036296872359935,1.003304400417405,-1.2011626016415944,1.3674572895801942,-0.5084725577973087,-1.6547947895915436
0.5331505762260691,-0.4875045485850349,-0.6036296872359935,1.004204430273525,-1.1981051289808218,1.3737856087851426,-0.43779061596019364,-1.6715925189915783
0.5381911338310035,-0.46551671328250077,-0.6036296872359935,1.005104460129651,-1.1950476428669385,1.3801139294962401,-0.3777292459397675,-1.667853950377463
0.5432316914359431,-0.4598272963195222,-0.6036296872359935,1.00600449212638,-1.191990156753036,1.3864422487011459,-0.297151781331585,-1.6695388170459073
0.5482722483145863,-0.47435197092002096,-0.6036296872359935,1.006904521982506,-1.1889326706391525,1.3927705709184357,-0.22809863918201118,-1.6693926021236394
0.5533128059195259,-0.48892585280939044,-0.6036296872359935,1.007804551838629,-1.185875184525269,1.3990988901233625,-0.1415411828690056,-1.6745262709247664
0.5583533627981744,-0.5034997351213824,-0.6036296872359935,1.008704581694755,-1.1828176984113856,1.4054272108344816,-0.05208439327437176,-1.6796341882826111
0.5633939204031139,-0.518073618278643,-0.6036296872359935,1.009604613691481,-1.1797602257506037,1.411755531545558,0.032404378268970045,-1.6686559936428684
0.5684344780080431,-0.5269042506879561,-0.6036296872359935,1.01050464354761,-1.1767027396367298,1.4180838507505062,0.11125116644635215,-1.6733603015919796
0.5734750348866813,-0.44134008424948185,-0.6036296872359935,1.011404673403739,-1.1736452535228272,1.424412171461604,0.2097953577289332,-1.6769558707456895
0.5785155924916311,-0.4647086275094915,-0.6036296872359935,1.012304703259856,-1.1705877674089342,1.4307404921726803,0.32310478011045046,-1.6732748859975959
0.5835561500965707,-0.47469151947071725,-0.6036296872359935,1.0132047352565878,-1.1675302812950605,1.437068811377586,0.4191065665724148,-1.6823681547496734
0.5885967069752139,-0.4846744110093087,-0.6036296872359935,1.014104765112714,-1.164472801907723,1.4433971320887051,0.4936743491531664,-1.6809446413789007
0.5936372645801535,-0.49379799693699866,-0.6036296872359935,1.015004797109443,-1.1614153225203951,1.449725451293632,0.6303570735095599,-1.6746175055960641
0.5986778214587916,-0.4955066814994747,-0.6036296872359935,1.0159048269655688,-1.1583578364065117,1.456053772004751,0.8179813124153982,-1.6795069886680223
0.6037183790637312,-0.4955066814994747,-0.6036296872359935,1.0168048568216919,-1.1553003502926187,1.4623820927158488,0.790063720809618,-1.672310426609985
0.6087589366686604,-0.4955066814994747,-0.6036296872359935,1.0177048888184208,-1.1522428641787352,1.4687104119207544,1.0830948303975192,-1.6782897744783756
0.6131121198249188,-0.4955066814994747,-0.6036296872359935,1.018604916533941,-1.1491853780648518,1.4750387326318735,1.0332231223694497,-1.6781480888487368
0.616626016232923,-0.4955066814994747,-0.6036296872359935,1.0195049485306729,-1.1461278986775143,1.4813670533429926,1.435176282004551,-1.6908410179069535
0.620137871029554,-0.4955066814994747,-0.6036296872359935,1.0204049805274018,-1.1430704192901864,1.4876953740540688,-0.8514763906167215,-1.6840040339489695
0.6236497265525018,-0.4955066814994747,-0.6036296872359935,1.021305008242922,-1.0982687700125842,1.4940236947651666,-1.449054184450747,-1.6783575235047938
0.6271615820754394,-0.4955066814994747,-0.6036296872359935,1.0222050402396508,-0.9216783098798129,1.500352013970115,-1.347327259561737,-1.6789514412422004
0.6306734368720807,-0.4955066814994747,-0.6036296872359935,1.023105070095777,-0.7987130579355756,1.5066803346812128,-1.3069580248136918,-1.6844898185550246
0.6341852916687272,-0.4955066814994747,-0.6036296872359935,1.0240050999518968,-1.0432400402250517,1.5116856623813286,-1.2842743659460663,-1.6804634897980162
0.6376971471916544,-0.4955066814994747,-0.6036296872359935,1.0249051319486286,-1.1898159070356635,1.5148645869222896,-1.2651223146604818,-1.6762396047051933
0.6412090019883112,-0.4955066814994747,-0.6036296872359935,1.0258051596641489,-1.151492221539146,1.5180320796685962,-1.2587789781053942,-1.6828015973205916
0.6447208575112436,-0.4955066814994747,-0.6036296872359935,1.026705191660881,-1.1128699243009963,1.5211995739210307,-1.2424462776845537,-1.6895093177393168
0.6482327123078953,-0.4955066814994747,-0.6036296872359935,1.0276052236576128,-1.074247640515948,1.524367065161145,-1.2393533698256163,-1.6904146928056576
0.6517445671045313,-0.49328389927285543,-0.6036296872359935,1.0285052513731299,-1.0356253365512238,1.5275345579074302,-1.2134053337552464,-1.6860566584627041
0.655256422627469,-0.48000648904860366,-0.6036296872359935,1.0294102410090535,-0.9970030527661468,1.530702049147566,-1.1869128297261737,-1.6873111853337288
0.6587682774241154,-0.4652209311226699,-0.6036296872359935,1.0303299408766637,-0.9583807555279971,1.5338695433999792,-1.1628621558020271,-1.6870709657132779
0.6622801329470375,-0.45043537319673616,-0.6036296872359935,1.0312506147191536,-0.8865241210106103,1.5370370361462857,-1.136366250364756,-1.6860611321488839
0.6657919877436891,-0.4356498152707964,-0.6036296872359935,1.0321712885616496,-0.7803203356602105,1.5402045273864429,-1.1090618491221762,-1.6881430249395744
0.6693038425403304,-0.42086425734487465,-0.6036296872359935,1.0330919624041393,-0.6741141623844991,1.5433720201327066,-1.0773067883818122,-1.6895110233189756
0.6728156980632731,-0.4060786994189289,-0.6036296872359935,1.0340126362466413,-0.5679079891087971,1.5465395128789918,-1.0420044528829553,-1.686033215835205
0.6763275528599144,-0.3912931414929951,-0.6036296872359935,1.034933310089122,-0.46170181583310477,1.5497070056252555,-0.9943726620925437,-1.6949031493542337
0.6798394083828468,-0.3765075835670613,-0.6036296872359935,1.035853983931624,-0.43766138786401865,1.5528744983715406,-0.9520906230837874,-1.691602842738897
0.6833512631795037,-0.36172202648637836,-0.6036296872359935,1.0367746577741168,-0.5229924929695827,1.5560419911178471,-0.926859125352235,-1.6866141995831838
0.6868631179761294,-0.3469364719414536,-0.6036296872359935,1.0376953316166098,-0.6088644530680521,1.5592094823579616,-0.8925628519010447,-1.6329271253848905
0.6903749734990773,-0.3322486887362213,-0.6036296872359935,1.0386160054591025,-0.6947356597929072,1.5623769751042467,-0.846829890787179,-1.5761747907628572
0.6938868282957187,-0.32988243652911503,-0.6036296872359935,1.0395366793016014,-0.7698682991329766,1.5655444693566813,-0.8060035913902789,-1.5789886853072086
0.6973986838186562,-0.3606965490713483,-0.6036546748908783,1.0404573531440913,-0.8346125687431782,1.5687119605968172,-0.7545467573465605,-1.576351880262391
0.7009105386153026,-0.39744557617169063,-0.60681881697005,1.041378026986587,-0.8993568383533511,1.5718794533430809,-0.707562668380676,-1.5791248638068578
0.704422393411944,-0.434194603272021,-0.6121634432585864,1.042298700829077,-0.9670154598163923,1.5750469445832167,-0.6524047436618973,-1.569740918757695
0.7079342489348815,-0.47094363037235737,-0.6175080697285483,1.0432193746715699,-0.9293841179491373,1.578214438835694,-0.5675360224425267,-1.570549713050065
0.711446104457814,-0.48413393593586757,-0.6228526960170808,1.0441400485140597,-0.7628161301232412,1.5813819315819577,-0.5241658651761804,-1.5713294748744893
0.7149579592544553,-0.4537167743903597,-0.6281973223056172,1.0450607223565556,-0.7404178077610998,1.584549422822072,-0.4702709894073042,-1.577763924589938
0.7184698140511017,-0.4223335466212528,-0.6335419487755765,1.0459813961990485,-0.898757590178447,1.5877169155683573,-0.3961505716531086,-1.5646233629561672
0.7219816695740393,-0.3909503180068771,-0.6388865752455319,1.0469020700415443,-0.9859777123680118,1.5908844068084502,-0.30179633133183165,-1.567316906991332
0.7254935243706857,-0.3595670902377642,-0.6442312015340695,1.047822743884031,-0.9374607876354883,1.5940519010609275,-0.23326487835481136,-1.5683630853720023
0.7290053798936078,-0.3281838616233885,-0.6495758280040289,1.04874341772653,-0.8865800657283647,1.5972193938072554,-0.16106908720197785,-1.5629646729215743
0.7325172346902646,-0.30271489886471237,-0.6549204544739856,1.049664091569023,-0.8587083293139361,1.60038688504737,-0.09925412188612366,-1.5668733034699591
0.7360290894869059,-0.44008526161473577,-0.590317553101819,1.0502396272429038,-0.8410842297467541,1.6035543777936336,-0.01586088709789377,-1.5560263306540394
0.7395409450098435,-0.4597286002722994,-0.5720521546666355,1.0481919467244418,-0.823460136906118,1.606721870539876,0.09517250387558611,-1.5470266200340896
0.74305279980649,-0.41989935249982896,-0.576344493210019,1.045599934118712,-0.7421768813489352,1.609889363286204,0.20117034350877314,-1.5535853768209473
0.7465646553294223,-0.38632124517368155,-0.5806368315719744,1.0430079215129795,-0.1681980751149661,1.6130568560324676,0.27678785505831494,-1.5457174852773254
0.7500765101260688,-0.47834948202889976,-0.5849291697525133,1.040415908907256,-0.22861925819694245,1.616224347272625,0.3138950555563876,-1.5533442169588316
0.753588364922705,-0.4954429535974502,-0.5892215081144726,1.037823898442126,-0.487973319415372,1.6193918400188887,0.521432025358233,-1.5384856233938522
0.7571002204456476,-0.4876056476885106,-0.5935138466578548,1.0352318836957906,-0.6815753863631272,1.6225593342713447,0.5670068311713786,-1.5418898974153723
0.7606120752422993,-0.4743984433905661,-0.5978061848383898,1.0326398732306667,-0.801459037511113,1.625726825511459,0.6726904311651846,-1.5432175725144404
0.7641239307652266,-0.46119123951526797,-0.6020985232003491,1.0300478584843282,-0.44021638722715295,1.628894318257744,0.7867539924230432,-1.5342568645402852
0.7676357855618678,-0.43781072408199834,-0.6063908615623084,1.0274558480192104,-0.11613864636860603,1.6320618110040293,0.9073700754792733,-1.5379127032066944
0.771147640358504,-0.4279245684473114,-0.6106831999242676,1.0248638354134778,-0.21669676416998734,1.6352293022441222,0.9852162530736418,-1.5219492940576238
0.7746594958814519,-0.44312303068813186,-0.6149755381048039,1.0222718228077452,-0.342818638124502,1.6383967964965995,1.3304361549463561,-1.5029344938006572
0.777537488090628,-0.4214949095762047,-0.6192678764667632,1.0196798123426214,-0.46894050535247067,1.6415642892428848,0.02103547193165675,-1.4731135888086182
0.7740098988690333,-0.39982239362729055,-0.6235602148287199,1.017087797596286,-0.4709104495615659,1.644731780483042,-1.5721647342921967,-1.448444084487793
0.7688184552174293,-0.378367911290591,-0.6278525531906791,1.0144957871311622,-0.3359000920338778,1.6478992732292843,-1.9651552533312053,-1.4386714031270513
0.7636270115658254,-0.4148786334820729,-0.6321448915526398,1.0119037723848265,-0.20080792620304092,1.651066765975548,-1.9182335127362058,-1.4255379425146144
0.7584355671879354,-0.4419642931119424,-0.6364372299146003,1.0093117619197027,-0.06571576037219451,1.6542342587218333,-1.450526581533484,-1.4285928668743517
0.7532441235363314,-0.4207446104170303,-0.6407295680951353,1.0089243789283,0.32993124332740875,1.6574017514681612,-1.8468342882334237,-1.4333642658072325
0.7480526798847275,-0.3995249277221182,-0.6450219066385176,1.0114538409403275,0.3289841854228984,1.6578506851234618,-1.919239835559593,-1.427461885646102
0.7428612355068376,-0.3784559377004702,-0.6493142450004742,1.0139971269739225,0.0026132963461877093,1.6284276208888389,-1.9134364890793776,-1.4309122055089833
0.7376697918552335,-0.42788771749951243,-0.6536065831810131,1.016540415148114,-0.5059772672706047,1.5907731267972829,-1.7541988915494917,-1.442456710059256
0.7324783482036296,-0.42344408233782843,-0.6265034152186995,1.0190837033223088,-0.46169841892525115,1.5531186296933852,-1.3520492421476555,-1.4271586699241305
0.7272869038257397,-0.38365961652852554,-0.5853435763621944,1.0216269872152977,-0.13517779011520967,1.5154641340957227,-1.303519557062865,-1.4353496601508529
0.7220954601741305,-0.32645852133693287,-0.5988689056351939,1.0241702753894923,0.054696146940234204,1.4778096384980173,-1.2755582427876688,-1.4227876944375306
0.7169040165225369,-0.32730516293442363,-0.6222794177263775,1.0267135614230842,-0.10818350526416504,1.4401551429003332,-1.2765550275894737,-1.4323784714816947
0.7117125721446418,-0.4166970450750845,-0.6151837337895713,1.0273408911548416,-0.2710631574685547,1.4025006473026063,-1.249797557955604,-1.4374585324129512
0.7065211284930378,-0.3908561115246373,-0.5955132706958268,1.0169230545607328,-0.4285245196992996,1.3648461501987301,-1.197980530146909,-1.4364105019947657
0.7013296848414338,-0.4107123924087909,-0.6089753285822423,1.0047374663927207,-0.49591679668182004,1.3271916546010463,-1.1549748325334115,-1.43429795577922
0.6961382404635439,-0.4127613887860643,-0.6012543986653728,0.9925518632404858,-0.5313197468293802,1.2895371590033193,-1.1324729998887064,-1.43433453318317
0.6909467968119347,-0.36204596151088914,-0.6195187067525931,0.980366270791271,-0.5667227238831433,1.2518826634055926,-1.1143220106166694,-1.442920317630599
0.6857553531603308,-0.357695710822215,-0.6377830137512769,0.9681806783420533,-0.5762655124443559,1.214228167807887,-1.0845624295123306,-1.4375156212459845
0.6805639087824409,-0.4495523142665867,-0.656047321112808,0.9559950751898185,-0.4253319173721682,1.1765736707040537,-1.0516224936858523,-1.4310498948239863
0.675372465130842,-0.39277414683078865,-0.6185181633659611,0.9438094870218093,-0.3054170146720821,1.138919176612519,-1.018410268975575,-1.4346882455001098
0.6701810207529418,-0.4896326607077731,-0.6021685727051158,0.9316238902913859,-0.4195832663400466,1.1012646795086216,-0.9756780827885736,-1.4398172569949472
0.6649895763750467,-0.33796888730285995,-0.5962013776852517,0.9233854327451178,-0.5580682435372586,1.0655584509049116,-0.9376626298104079,-1.438262303981137
