date,input_flow1,input_viscosity,dilute_dmf,SL_temp,SL_1st_flow,SL_2nd_flow,SL_3rd_flow,CDL_1st_temp,CDL_2nd_temp,CDL_3rd_temp,TOP_temp,vacuum,Luwa_amp,Stamo_amp,output_viscosity,total_flow,dilute_ratio
2019-03-04 17:30:00,1751.5045126,31.569401459999995,274.42043861999997,131.89878205,60.0,84.98753854,65.0,93.12752488400001,103.25182737,108.98901004999998,80.396425396,110.09937503,12.211676779,19.164434698,208.1803245,1751.5045126,6.382558534662837
2019-03-04 17:40:00,1748.1298676999995,31.549870460000005,275.95639352999996,131.89668066,60.0,84.98091611500001,65.0,93.19096909999999,103.05546929999998,108.9864383,80.384092584,110.1969697,12.274148499999999,19.334209023,207.3435195,1748.1298676999995,6.334804732509144
2019-03-04 17:50:00,1748.1701868,31.530339451000003,277.34965139999997,131.89457929,60.0,84.97429369000001,65.0,93.25441331600003,102.93600661,108.98386654999999,80.371759772,110.14906185,12.386494474,19.252899487,206.2369648,1748.1701868,6.303127398846986
2019-03-04 18:00:00,1752.3494445999997,31.510808450000003,277.59237299,131.89247790999997,60.0,84.967671265,65.0,93.31785753199999,103.03319452000001,108.9812948,80.35942696,110.07925837999998,12.45815157,19.298332963,204.978426,1752.3494445999997,6.31267143879031
2019-03-04 18:10:00,1749.5060491,31.491277444999998,277.58416450000004,131.89037652000002,60.0,84.96104884000002,65.0,93.38130174800003,103.14343142000003,108.97872305000001,80.34709414699999,109.94736301999998,12.520835508000001,19.246140593,202.3504273,1749.5060491,6.302614748400028
2019-03-04 18:20:00,1753.3453994,31.471746440000004,277.57595604999995,131.88827515,60.0,84.95442641499999,65.0,93.444745965,103.25366832,108.9761513,80.334761336,110.13933806,12.585165112,19.215033415,201.1178281,1753.3453994,6.316632839352154
2019-03-04 18:30:00,1750.7117525999997,31.452215438999996,277.56774757000005,131.88617377,60.0,84.94780398999998,65.0,93.50819018099999,103.36390521000001,108.97357955,80.322428524,110.09011513,12.670345733,19.199166396000003,201.1465931,1750.7117525999997,6.307331337761013
2019-03-04 18:40:00,1749.3456524999997,31.432684429999995,277.55953910000005,131.88407238999997,60.0,84.941181565,65.0,93.57163439600001,103.47414211,108.97100779999998,80.310095712,110.03304189,12.750649198000001,19.191968144999997,200.3372665,1749.3456524999997,6.302596041816238
2019-03-04 18:50:00,1749.4295392,31.413153430000005,277.55133064000006,131.88197101,60.0,84.93455913999999,65.0,93.63507861399998,103.61894285000001,108.96843605,80.29775518,110.04844693,12.84950416,19.153366255999998,199.6751177,1749.4295392,6.303084676863286
2019-03-04 19:00:00,1751.6628680000001,31.393622424,277.54312216,131.87986963000003,60.0,84.927936715,65.0,93.69852283,104.15676077,108.96586430000002,80.285390828,110.03874959,12.924012913999999,19.103333145,198.7359515,1751.6628680000001,6.311317875101907
2019-03-04 19:10:00,1749.3701671999995,31.374091420000003,277.5349137,131.87776825,60.0,84.92131429,65.0,93.76196704499998,104.67939013,108.96329255,80.27302479199999,110.02007334,13.004187522999999,19.051161363,197.3999939,1749.3701671999995,6.303243595113848
2019-03-04 19:20:00,1749.1753537000004,31.354560418,277.52670523,131.87566686999998,60.0,84.91469186500001,65.0,93.82541126200002,104.47053000000001,108.96072079999999,80.260658756,110.02839872,13.088314465,18.994168896,195.4752789,1749.1753537000004,6.302728064495173
2019-03-04 19:30:00,1750.7983032,31.335029410000004,277.51849675000005,131.87356548999998,60.0,84.90806944,65.0,93.888855478,104.14379226999999,108.95814905,80.24829272,109.87590067000001,13.182350986,18.946132493,194.599927,1750.7983032,6.308762564310047
2019-03-04 19:40:00,1749.1849174000004,31.315498409999996,277.5102883,131.87146410999998,60.0,84.902081292,65.00051059699999,93.95229969500002,103.82033658999998,108.9555773,80.235926684,109.94177260000001,13.240968067,18.896699411,194.7599093,1749.1849174000004,6.303135383251304
2019-03-04 19:50:00,1752.3022328,31.295967401999995,277.50207982,131.86936273,60.0,84.90731865100001,65.002517595,94.01574391,103.6999969,108.95300554999999,80.223560648,110.05049707,13.307013783000002,18.904999807,194.3267639,1752.3022328,6.314555314095736
2019-03-04 20:00:00,1750.4350474999999,31.2764364,277.49387134999995,131.86726135,60.0,84.91667884,65.00462134999998,94.079188126,103.6999969,108.9504338,80.211194612,110.04482193999999,13.373328599999999,18.938841789,193.9732783,1750.4350474999999,6.308013358940801
2019-03-04 20:10:00,1752.3720414,31.256905396,277.48566289,131.86515998000002,60.0,84.92603902900001,65.00672510000001,94.14263234399999,103.71639707,108.94786205,80.19882857500001,109.97452337999998,13.463177608999999,18.941985174000003,193.6699782,1752.3720414,6.315180478692587
2019-03-04 20:20:00,1750.0250026,31.237374390000003,277.47745439999994,131.86305858999998,60.0,84.935399218,65.00882884999999,94.206076559,103.75462849000003,108.94529029,80.186462539,110.05658142000001,13.557812703,18.99329568,193.7882643,1750.0250026,6.306908813129145
2019-03-04 20:30:00,1750.1869895,31.217900314,277.46924594999996,131.86095720999998,60.0,84.944759408,65.0109326,94.269520775,103.79296788999997,108.94271852,80.174096503,110.04999975000001,13.642845929,18.940834147999997,193.0734859,1750.1869895,6.307679193446124
2019-03-04 20:40:00,1749.9063222,31.20535281,277.46103747999996,131.85885584000002,60.0,84.954119597,65.01303635,94.33296499199997,103.83130729,108.94014678,80.161730467,110.02769418999999,13.744141076,18.946369626999996,192.98934530000002,1749.9063222,6.306854245530374
2019-03-04 20:50:00,1752.0504489000002,31.197587881000004,277.452829,131.85675445,60.0,84.96347978600001,65.01514010000001,94.451595379,103.86964669,108.93757502000001,80.14936443100001,110.03297850999999,14.084166087,18.990036175,192.9167531,1752.0504489000002,6.314768731011931
2019-03-04 21:00:00,1750.7893894000001,31.189822952000004,277.44462054,131.85465308,60.0,84.972839975,65.01724385,95.17929089999998,104.22944875,108.93500327999998,80.136998395,110.0991098,10.8143205342,18.979967379,193.3550575,1750.7893894000001,6.310410293745751
2019-03-04 21:10:00,1750.0801999,31.182058023000003,277.4364120700001,131.8525517,60.0,84.982200165,65.01934760500001,95.433806785,105.57874075,108.93243152,80.124632358,109.94184904000001,10.4159912249,18.910662774,192.1764224,1750.0801999,6.308040775334265
2019-03-04 21:20:00,1750.9120108999996,31.174293094000006,277.4282036,131.85045030999999,60.0,84.991560354,65.021451355,95.363631843,105.64352535999998,108.92985978000002,80.11226632200001,110.02089802,9.8110406872,18.819182480000002,191.3434008,1750.9120108999996,6.311225708776494
2019-03-04 21:30:00,1752.1837571,31.166528165,277.4199951300001,131.84834894,60.0,85.000920543,65.023555105,95.27801732100002,104.80731322000001,108.92728802000002,80.099900286,110.05130754000001,9.467013893799999,18.804999759000005,190.70670159999997,1752.1837571,6.315996639964326
2019-03-04 21:40:00,1750.6209703,31.158763236,277.4117866600001,131.84624756,60.0,85.01028073300002,65.025658855,95.42927658400001,103.84685581,108.92471628000001,80.08753425,109.8939642,9.487158558299999,18.824160998,190.76000349999998,1750.6209703,6.310550072068807
2019-03-04 21:50:00,1748.6842499,31.150998305999998,277.40320863,131.84414618,60.0,85.019640922,65.02776260499999,95.739230152,103.58977089,108.92214451999999,80.075168214,110.00518093000001,9.572657131400002,18.878831786999996,190.8151894,1748.6842499,6.303763602937962
2019-03-04 22:00:00,1751.275606,31.143233378,277.29158941000003,131.8420448,60.0,85.02900111099999,65.029866355,95.777863725,103.72613725,108.91957278,80.062802178,109.81527561000003,9.5673426273,18.929665566,192.98324730000002,1751.275606,6.3156463191914005
2019-03-04 22:10:00,1750.0770421000002,31.135468449,277.09915824999996,131.83994341000002,60.0,85.038361301,65.03197010599997,95.70925046099998,104.36991969,108.91700102,80.05043614200001,109.79566240000001,9.5958339321,18.995833733,195.5966177,1750.0770421000002,6.315706814674167
2019-03-04 22:20:00,1749.9169840999998,31.127703519000004,276.9067271,131.83784204,60.0,85.047721489,65.03407386,95.634249041,105.42553563999999,108.91442928,80.038070105,109.89224525,9.6325017773,18.985332278999998,195.3499216,1749.9169840999998,6.3195177756300875
2019-03-04 22:30:00,1750.6457947,31.119938591,276.71429593999994,131.83574066,60.0,85.057081678,65.03617760999998,95.55924762100001,105.40944198,108.91185752000001,80.025704069,109.80393174000001,9.6698378991,18.989964724,195.9145785,1750.6457947,6.326546262284884
2019-03-04 22:40:00,1752.5608821,31.112173661999996,276.52186479000005,131.83363928,60.0,85.066441868,65.03828136000001,95.62475253999999,105.17741978000001,108.90928578,80.013338033,109.92104390999998,9.701666680599999,18.915908155,194.3402814,1752.5608821,6.337874523705217
2019-03-04 22:50:00,1750.1361579,31.104408733000003,276.32943362000003,131.8315379,60.0,85.075802057,65.04038510999999,95.777240846,104.5312533,108.90671402000001,80.000971997,110.00890396,9.7389960414,18.889964848999995,194.3665153,1750.1361579,6.333513353871433
2019-03-04 23:00:00,1750.5218129999998,31.096643804000003,276.13700248,131.82943652,60.0,85.08516224600001,65.04248886,95.86014808000002,103.87968197000001,108.90414228000002,79.988605961,110.02141982,9.7799940167,18.898334112999997,194.92325449999998,1750.5218129999998,6.339323586764821
2019-03-04 23:10:00,1749.9583324000002,31.088878874999995,275.94457131,131.82733514,60.0,85.094522436,65.04459261,95.86371819,103.76317724999998,108.90157051999999,79.97623992499999,110.09345945999999,9.798333184799999,18.909166320999997,196.05924330000002,1749.9583324000002,6.341702335698688
2019-03-04 23:20:00,1750.7761964000001,31.081113945999995,275.75214016,131.82523376,60.0,85.10388262500001,65.046696362,95.75387870600001,103.72724706,108.89774359999998,79.963873888,109.99116233,9.8275009503,18.946323459999995,195.56652649999998,1750.7761964000001,6.349093774518468
2019-03-04 23:30:00,1750.1770506,31.073349015999998,275.55970899999994,131.82313239,60.0,85.113242814,65.048800115,95.950383562,103.70119661999999,108.89202123,79.951507852,109.96538021,9.8739919333,19.003314862000003,195.23476330000003,1750.1770506,6.3513532401066675
2019-03-04 23:40:00,1751.5636728999998,31.065584088,275.36727784000004,131.821031,60.0,85.122603004,65.05090386500001,96.065238494,103.70003023999998,108.88627965999999,79.93914181599999,109.87339822999999,9.901665724199997,19.002783921000002,196.1082299,1751.5636728999998,6.360827207355159
2019-03-04 23:50:00,1751.0874246000003,31.057819159,275.17484669,131.81892962,60.0,85.131963193,65.053007615,95.98200449,103.75624369000002,108.88053808,79.92677578,109.92793079000003,9.9424896937,19.082235133999998,195.54338930000003,1751.0874246000003,6.363544654111134
2019-03-05 00:00:00,1750.6204518999998,31.050054229,274.98241552999997,131.81682825,60.0,85.14132338200001,65.05511136500002,95.920947761,103.86083575,108.87479651000001,79.914409744,110.03355384000001,9.988181350800001,19.012500547,195.5815481,1750.6204518999998,6.366299636018039
2019-03-05 00:10:00,1750.4093509999998,31.042289301000004,274.78998437999996,131.81472686,60.0,85.15068357099999,65.057215115,95.984881656,103.83628976999998,108.86905493000002,79.90204370699999,110.0368191,10.0273327291,19.018332653999998,195.1849008,1750.4093509999998,6.369989630260337
2019-03-05 00:20:00,1751.9725537000002,31.034524372000003,274.59755321,131.81262549,60.0,85.16004376100001,65.059318865,96.066239663,103.74257386,108.86331335,79.889677672,110.00126929000001,10.084165873,19.032767117000002,195.9499926,1751.9725537000002,6.380146265761405
2019-03-05 00:30:00,1750.9715988,31.026759441999996,274.40512206999995,131.81052411000002,60.0,85.169403949,65.06142261800001,96.14759766999998,104.07371249999998,108.85757177999999,79.877311635,109.92482972,10.111504307,19.035268416,195.54802819999998,1750.9715988,6.380972722343471
2019-03-05 00:40:00,1748.3333534,31.018994513999996,274.2126909,131.80842271999998,60.0,85.17876413900001,65.06352636999998,96.228955679,104.69669891999999,108.8518302,79.864945599,109.97067971000001,10.191504968,19.02946284,194.95784790000002,1748.3333534,6.375829461655307
2019-03-05 00:50:00,1748.1352342999999,31.011229585000002,274.02025975,131.80632135,60.0,85.188124328,65.06563012000001,96.29741995699999,105.01318217000001,108.84608862,79.85257956299999,110.09021633000002,10.234984291,18.981162179,193.8000031,1748.1352342999999,6.379583888778501
2019-03-05 01:00:00,1749.8199597000003,31.003464655999995,273.82782859,131.80421996,60.0,85.197233521,65.06773386999998,96.317699971,105.19884052,108.84034704999999,79.840213527,109.97743413,10.282334402,18.877536739,191.2197512,1749.8199597000003,6.390219608833075
2019-03-05 01:10:00,1750.9703376999998,30.995699726000005,273.63539743,131.80211859000002,60.0,85.182298582,65.06983762000002,96.33340638899999,105.62266709999999,108.83460547999998,79.82784749099999,109.99525119,10.362490629000002,18.813604495,190.0552605,1750.9703376999998,6.3989175163199565
2019-03-05 01:20:00,1749.8612262000001,30.987934797999998,273.44296629,131.80052833000002,60.0,85.086807812,65.07194136999999,96.349112808,105.59053874000001,108.82886389000001,79.81548145500001,110.02800911999998,10.402498335,18.787907601,188.4468124,1749.8612262000001,6.399364554669819
2019-03-05 01:30:00,1750.0563054000002,30.980169869,273.25053511,131.80208882000002,60.0,84.982155995,65.07404512000001,96.36481922600001,105.28018750999999,108.82312232,79.804048826,110.00570886999999,10.459157323,18.641136291000002,186.8198477,1750.0563054000002,6.404585098783048
2019-03-05 01:40:00,1750.2048538000004,30.972404939,273.05810397,131.80418873000002,60.0,84.905473946,65.076148873,96.380525645,104.96983627000002,108.81738074999998,79.813405468,110.05028637999999,10.508845041999999,18.572496861,185.69009509999998,1750.2048538000004,6.409642593842554
2019-03-05 01:50:00,1749.2022334999997,30.964640011,272.86567281000004,131.80628865,60.0,84.90580775499998,65.07825262500002,96.39797990000001,104.66497701,108.81163916999999,79.83131563699999,109.99881463,10.598168849999999,18.613334098000003,185.6700408,1749.2022334999997,6.410488411702825
